order_id;product_id;unit_price;quantity;discount
439;17;39;30;0,2
439;26;31,23;15;0
440;9;97;50;0,25
440;29;123,79;10;0
440;36;19;6;0,25
441;10;31;18;0,1
441;28;45,6;60;0,1
441;34;14;14;0
442;1;18;35;0,25
443;56;38;20;0,25
443;77;13;30;0,25
444;1;18;30;0
444;29;123,79;40;0
444;43;46;40;0
444;44;19,45;24;0
444;62;49,3;48;0
445;63;43,9;20;0
446;9;97;6;0
446;54;7,45;60;0,15
446;69;36;30;0,15
446;73;15;15;0,15
447;7;30;90;0
447;59;55;25;0
447;70;15;50;0
448;8;40;10;0
448;12;38;4;0
448;24;4,5;20;0
449;17;39;20;0
449;46;12;18;0
450;19;9,2;7;0,25
450;35;18;9;0,25
450;58;13,25;30;0,25
450;70;15;30;0,25
451;11;21;15;0
451;17;39;8;0,05
451;29;123,79;12;0,05
451;65;21,05;65;0,05
451;70;15;8;0,05
452;47;9,5;12;0
453;1;18;5;0,2
453;34;14;12;0,2
453;68;12,5;40;0,2
453;71;21,5;60;0,2
454;59;55;42;0,15
454;71;21,5;20;0,15
454;76;18;35;0,15
455;3;10;6;0
455;76;18;15;0
456;2;19;5;0
456;59;55;35;0
456;73;15;35;0
457;4;22;6;0
457;24;4,5;35;0
457;48;12,75;24;0
458;31;12,5;20;0
458;32;32;4;0
459;16;17,45;20;0
459;43;46;24;0
459;59;55;8;0
460;55;24;21;0
460;57;19,5;40;0
460;70;15;28;0,15
461;5;21,35;4;0
461;36;19;5;0
462;8;40;40;0
462;51;53;28;0
462;60;34;10;0
463;19;9,2;5;0
463;47;9,5;5;0
464;19;9,2;12;0
464;41;9,65;42;0
464;53;32,8;120;0
465;53;32,8;3;0,05
465;56;38;30;0
466;10;31;18;0
466;26;31,23;30;0
466;45;9,5;110;0
466;46;12;24;0
467;2;19;30;0,25
467;17;39;27;0,25
467;47;9,5;50;0,25
467;56;38;18;0,25
467;58;13,25;12;0,25
468;10;31;21;0
468;71;21,5;30;0
469;21;10;5;0
469;51;53;7;0
469;61;28,5;10;0
470;21;10;32;0,05
470;54;7,45;15;0
470;69;36;25;0,05
471;12;38;36;0
471;16;17,45;20;0
471;36;19;40;0
471;62;49,3;20;0
472;18;62,5;12;0,25
472;30;25,89;3;0,25
472;54;7,45;40;0,25
473;35;18;21;0
473;71;21,5;8;0
474;44;19,45;50;0,05
475;2;19;3;0
475;31;12,5;50;0
475;68;12,5;45;0
475;75;7,75;42;0
476;26;31,23;15;0
477;10;31;16;0
477;61;28,5;5;0
478;41;9,65;12;0
478;52;7;4;0
478;55;24;6;0
479;4;22;25;0
479;11;21;5;0
480;17;39;20;0,05
480;56;38;10;0,05
480;59;55;10;0,05
481;30;25,89;15;0
481;40;18,4;6;0
481;55;24;12;0
481;60;34;15;0
482;1;18;50;0
482;21;10;30;0
482;50;16,25;40;0
483;16;17,45;15;0,05
483;31;12,5;3;0,05
483;65;21,05;10;0,05
484;21;10;40;0,05
484;51;53;30;0,05
485;76;18;20;0
486;14;23,25;16;0
486;28;45,6;20;0
486;52;7;25;0
487;6;25;30;0
487;30;25,89;15;0
487;76;18;20;0
488;61;28,5;20;0,1
488;77;13;2;0,1
489;65;21,05;40;0
489;75;7,75;20;0
490;13;6;4;0
490;41;9,65;12;0
491;16;17,45;3;0
492;36;19;6;0
492;52;7;18;0
493;28;45,6;5;0,2
493;35;18;35;0,2
493;45;9,5;40;0,2
493;56;38;14;0,2
494;2;19;15;0,2
495;3;10;20;0
495;60;34;50;0
495;72;34,8;35;0
496;46;12;28;0,05
497;40;18,4;50;0,2
498;18;62,5;24;0
498;44;19,45;16;0
498;59;55;45;0
498;72;34,8;7;0
499;13;6;6;0
499;42;14;28;0
499;62;49,3;9;0
499;69;36;40;0
500;31;12,5;8;0
500;41;9,65;35;0
500;63;43,9;9;0
500;69;36;30;0
501;23;9;44;0
501;40;18,4;40;0
501;56;38;28;0
502;56;38;15;0
502;59;55;6;0
502;76;18;10;0
503;14;23,25;5;0,15
503;45;9,5;40;0,15
503;59;55;25;0,15
504;26;31,23;12;0,1
504;30;25,89;30;0
504;50;16,25;20;0,1
504;73;15;15;0
505;1;18;8;0
505;69;36;3;0
506;45;9,5;4;0
506;74;10;5;0
507;40;18,4;3;0
508;47;9,5;30;0,25
508;56;38;30;0,25
508;57;19,5;14;0,25
508;69;36;25;0,25
509;18;62,5;21;0,2
509;36;19;20;0,2
509;68;12,5;6;0,2
509;69;36;20;0,2
510;34;14;30;0
510;59;55;7;0
510;62;49,3;30;0
510;64;33,25;24;0
511;26;31,23;20;0
511;52;7;60;0
511;70;15;40;0
512;32;32;10;0
513;25;14;12;0,25
513;27;43,9;40;0
513;43;46;30;0,25
514;25;14;35;0,25
514;75;7,75;18;0
515;39;18;16;0
515;47;9,5;30;0
515;51;53;28;0
515;56;38;60;0
516;21;10;40;0
516;22;21;6;0
516;24;4,5;20;0
517;3;10;20;0,1
517;39;18;130;0,1
518;65;21,05;80;0,1
519;2;19;40;0
519;7;30;35;0
519;68;12,5;40;0
520;42;14;2;0
521;22;21;4;0
521;31;12,5;50;0
521;60;34;15;0
521;71;21,5;12;0
522;41;9,65;30;0,05
522;52;7;15;0,05
522;61;28,5;20;0
522;62;49,3;15;0
523;11;21;15;0,25
524;71;21,5;16;0
525;29;123,79;18;0
525;59;55;25;0
526;17;39;33;0
526;31;12,5;70;0,2
526;75;7,75;7;0,2
527;31;12,5;2;0,25
527;66;17;50;0
528;10;31;6;0
528;67;14;3;0
529;31;12,5;16;0,05
529;42;14;12;0,05
529;45;9,5;27;0,05
529;51;53;120;0,05
530;42;14;20;0,2
531;41;9,65;10;0
532;16;17,45;20;0
532;62;49,3;20;0
533;70;15;35;0
533;77;13;15;0
534;54;7,45;3;0,2
534;56;38;20;0,2
534;74;10;35;0
535;31;12,5;1;0
536;31;12,5;10;0
536;38;263,5;5;0
537;36;19;30;0
537;39;18;2;0,15
537;72;34,8;30;0,15
538;10;31;10;0
538;75;7,75;10;0
539;8;40;30;0,2
539;30;25,89;15;0,2
539;75;7,75;42;0,2
540;2;19;15;0,05
540;29;123,79;20;0,05
541;19;9,2;50;0,05
541;75;7,75;40;0,05
542;18;62,5;30;0
542;35;18;15;0
542;63;43,9;30;0
542;68;12,5;18;0
543;7;30;3;0,15
543;56;38;20;0,15
544;29;123,79;14;0,05
544;41;9,65;20;0,05
545;2;19;10;0
545;54;7,45;3;0
545;68;12,5;15;0
546;41;9,65;14;0
546;52;7;8;0
547;14;23,25;15;0,2
547;54;7,45;6;0,2
548;16;17,45;65;0
548;17;39;35;0,25
549;26;31,23;21;0,2
549;44;19,45;10;0
549;64;33,25;35;0,2
549;69;36;24;0,2
550;11;21;20;0
551;62;49,3;2;0
551;72;34,8;10;0
552;13;6;20;0,15
552;24;4,5;20;0,15
552;59;55;25;0
553;11;21;50;0,1
553;51;53;10;0,1
553;54;7,45;7;0,1
554;17;39;40;0,25
554;29;123,79;20;0,25
555;30;25,89;25;0,25
555;51;53;30;0,25
555;55;24;60;0,25
555;62;49,3;5;0,25
556;19;9,2;24;0,05
556;25;14;15;0,05
556;59;55;15;0,05
557;10;31;36;0
557;28;45,6;24;0
557;49;20;4;0,15
558;34;14;10;0
558;38;263,5;10;0
559;2;19;20;0,25
559;65;21,05;2;0
559;74;10;15;0,25
560;40;18,4;1;0
561;56;38;20;0,15
561;76;18;50;0,15
562;52;7;20;0
563;13;6;7;0
563;25;14;5;0
563;70;15;5;0
564;19;9,2;15;0
564;23;9;18;0
564;40;18,4;30;0
565;31;12,5;16;0,1
565;72;34,8;40;0,1
565;77;13;20;0
566;2;19;12;0,2
566;46;12;35;0
567;41;9,65;20;0
567;43;46;20;0,15
567;48;12,75;8;0,15
567;61;28,5;30;0,15
568;33;2,5;16;0
569;38;263,5;30;0,05
569;62;49,3;20;0,05
570;26;31,23;40;0,15
570;38;263,5;30;0
570;40;18,4;60;0,15
570;62;49,3;25;0,15
571;32;32;20;0
571;41;9,65;20;0
572;43;46;7;0
572;75;7,75;20;0
573;56;38;30;0
574;35;18;20;0
574;51;53;6;0
575;62;49,3;3;0
575;70;15;6;0
576;11;21;20;0,1
576;57;19,5;15;0
576;59;55;40;0,1
576;77;13;15;0,1
577;41;9,65;12;0
577;70;15;9;0
578;26;31,23;12;0
578;53;32,8;20;0
579;31;12,5;35;0
579;57;19,5;15;0
580;10;31;15;0
580;39;18;21;0
581;20;81;5;0
581;38;263,5;2;0
582;2;19;10;0
582;8;40;20;0
582;13;6;10;0
582;60;34;21;0
583;6;25;6;0
583;39;18;28;0
583;60;34;30;0
583;68;12,5;24;0
584;19;9,2;2;0
584;35;18;8;0
584;38;263,5;8;0
584;43;46;9;0
585;13;6;3;0,2
585;25;14;10;0,2
585;44;19,45;16;0,2
585;64;33,25;3;0
586;7;30;20;0,1
586;31;12,5;9;0,1
586;53;32,8;9;0,1
587;29;123,79;8;0,05
587;30;25,89;20;0,05
588;59;55;15;0
588;77;13;2;0,2
589;22;21;52;0
589;35;18;6;0
589;57;19,5;24;0
589;60;34;60;0
589;64;33,25;30;0
590;13;6;6;0
590;40;18,4;25;0
590;47;9,5;40;0,25
590;76;18;21;0,25
591;1;18;4;0,25
591;18;62,5;25;0,25
591;36;19;50;0,25
592;58;13,25;30;0,1
592;72;34,8;15;0,1
593;25;14;6;0,2
593;39;18;10;0,2
594;10;31;16;0
594;56;38;30;0
594;59;55;50;0
594;77;13;15;0
595;11;21;15;0
595;43;46;5;0
595;68;12,5;20;0
595;70;15;12;0
596;51;53;4;0,25
597;22;21;35;0
598;23;9;70;0,1
598;35;18;25;0,1
598;42;14;42;0,1
598;58;13,25;60;0,1
598;64;33,25;48;0
599;4;22;21;0
599;70;15;30;0
599;74;10;20;0
600;1;18;80;0,2
600;19;9,2;12;0,2
600;37;26;60;0,2
600;45;9,5;36;0,2
600;60;34;45;0,2
600;71;21,5;55;0,2
601;5;21,35;30;0
601;9;97;3;0
602;3;10;49;0
602;26;31,23;18;0,15
603;25;14;20;0,15
603;33;2,5;4;0,15
603;70;15;30;0,15
604;2;19;5;0,05
604;25;14;10;0,05
604;57;19,5;10;0,05
604;59;55;42;0,05
605;2;19;15;0
605;17;39;6;0
605;62;49,3;50;0
606;18;62,5;10;0
607;10;31;100;0,15
607;13;6;65;0,15
608;16;17,45;50;0
608;31;12,5;14;0
608;56;38;24;0
608;65;21,05;15;0,15
609;2;19;20;0
609;42;14;20;0
610;3;10;30;0
610;26;31,23;35;0,25
610;29;123,79;10;0,25
611;7;30;5;0
611;27;43,9;10;0
611;70;15;4;0
612;24;4,5;40;0,25
612;54;7,45;35;0,25
612;64;33,25;30;0,25
613;51;53;3;0
613;76;18;20;0
614;17;39;42;0
614;18;62,5;20;0
614;21;10;40;0
614;33;2,5;35;0
614;62;49,3;3;0
615;11;21;25;0
615;52;7;8;0
616;1;18;20;0,15
616;58;13,25;12;0,15
617;35;18;4;0
617;67;14;15;0
618;38;263,5;60;0,05
618;39;18;80;0,05
619;2;19;21;0,25
619;24;4,5;6;0,25
619;30;25,89;40;0,25
620;53;32,8;3;0
621;26;31,23;20;0
621;35;18;30;0
621;49;20;42;0,1
622;1;18;40;0
622;11;21;10;0
622;23;9;50;0
622;68;12,5;20;0
623;35;18;3;0
623;51;53;2;0
624;6;25;50;0,05
624;16;17,45;12;0,05
624;17;39;16;0,05
625;55;24;10;0,05
625;62;49,3;20;0,05
625;64;33,25;15;0,05
625;65;21,05;21;0,05
626;21;10;20;0
626;28;45,6;3;0
627;10;31;10;0
628;19;9,2;25;0
628;47;9,5;21;0,1
628;49;20;15;0
629;46;12;21;0
629;64;33,25;20;0
630;16;17,45;30;0,25
630;18;62,5;25;0
631;20;81;20;0,05
632;40;18,4;12;0
632;65;21,05;10;0
632;76;18;10;0
633;23;9;30;0,2
633;61;28,5;30;0,2
633;70;15;50;0,2
634;73;15;10;0
635;42;14;25;0
635;49;20;20;0,15
635;54;7,45;32;0,15
636;24;4,5;8;0
637;21;10;40;0,05
637;56;38;21;0,05
637;65;21,05;12;0,05
638;2;19;20;0
638;24;4,5;12;0
638;70;15;30;0
638;77;13;25;0
639;10;31;70;0
639;31;12,5;35;0
639;77;13;40;0
640;25;14;5;0
641;2;19;20;0
641;68;12,5;18;0
642;11;21;40;0
642;38;263,5;40;0
643;17;39;15;0
643;34;14;10;0
643;41;9,65;14;0
644;30;25,89;15;0,05
645;59;55;40;0,05
646;8;40;30;0
646;24;4,5;10;0
646;29;123,79;24;0
646;30;25,89;35;0
646;36;19;20;0
647;13;6;28;0,05
647;69;36;50;0,05
647;75;7,75;120;0,05
648;24;4,5;110;0
648;39;18;45;0
648;40;18,4;91;0
648;60;34;100;0
649;45;9,5;15;0
649;56;38;16;0
650;29;123,79;80;0
650;30;25,89;36;0
651;13;6;5;0
652;39;18;8;0,15
653;70;15;3;0,25
654;41;9,65;30;0
654;71;21,5;30;0
655;55;24;30;0,15
655;62;49,3;6;0,15
656;13;6;40;0
656;65;21,05;21;0
656;68;12,5;20;0
657;58;13,25;15;0
657;62;49,3;35;0
658;1;18;20;0,05
659;61;28,5;15;0
660;75;7,75;14;0
661;7;30;20;0,05
661;52;7;14;0,05
662;7;30;12;0
662;16;17,45;15;0
662;41;9,65;5;0
663;19;9,2;12;0
663;49;20;10;0
663;61;28,5;5;0
664;1;18;10;0
664;17;39;12;0
664;67;14;15;0
665;11;21;40;0,25
665;29;123,79;60;0,25
666;4;22;30;0,25
666;33;2,5;40;0,25
666;58;13,25;15;0
667;71;21,5;25;0
668;17;39;10;0
668;33;2,5;30;0
668;54;7,45;10;0
669;16;17,45;6;0
669;32;32;6;0
669;57;19,5;20;0
670;30;25,89;1;0
670;60;34;10;0
671;1;18;60;0,25
671;60;34;25;0,25
672;16;17,45;24;0
672;25;14;24;0
672;40;18,4;20;0
673;50;16,25;24;0
674;35;18;10;0
674;63;43,9;40;0
675;17;39;15;0
675;24;4,5;35;0
676;42;14;10;0,2
676;43;46;10;0,2
676;67;14;24;0,2
677;10;31;20;0,1
677;28;45,6;30;0,1
677;75;7,75;6;0
678;36;19;25;0,15
678;52;7;12;0,15
679;11;21;2;0
679;13;6;10;0
679;19;9,2;7;0
679;72;34,8;10;0
680;20;81;5;0
680;52;7;5;0
680;76;18;20;0
681;47;9,5;5;0
681;76;18;5;0
682;21;10;60;0
682;75;7,75;49;0
682;77;13;15;0
683;21;10;36;0
683;27;43,9;25;0
683;55;24;25;0,2
683;58;13,25;30;0,2
684;13;6;42;0,15
684;57;19,5;30;0
685;16;17,45;30;0,1
685;62;49,3;14;0,1
685;72;34,8;16;0
685;75;7,75;20;0,1
686;53;32,8;2;0
686;61;28,5;30;0
687;6;25;20;0
688;1;18;21;0
688;18;62,5;4;0,25
688;23;9;8;0,25
689;36;19;30;0,2
690;28;45,6;8;0
690;34;14;20;0
691;13;6;20;0,25
691;43;46;24;0,25
691;60;34;49;0,25
691;71;21,5;35;0,25
692;2;19;10;0,15
692;67;14;40;0,15
693;7;30;8;0
693;13;6;20;0
694;31;12,5;44;0,25
694;62;49,3;30;0,25
694;68;12,5;80;0,25
694;72;34,8;50;0
695;49;20;28;0
696;13;6;15;0
696;22;21;21;0
696;46;12;15;0
697;11;21;5;0,25
697;44;19,45;18;0,25
697;56;38;18;0
698;13;6;20;0
698;31;12,5;10;0
699;10;31;25;0
699;24;4,5;25;0
699;77;13;40;0
700;59;55;4;0
701;50;16,25;9;0
701;51;53;40;0
701;55;24;4;0
702;6;25;12;0
702;10;31;30;0
702;17;39;6;0
702;62;49,3;60;0
703;4;22;5;0
704;33;2,5;15;0,05
704;41;9,65;6;0,05
704;75;7,75;50;0,05
705;6;25;16;0,05
705;28;45,6;2;0
706;20;81;50;0,05
706;31;12,5;50;0,05
707;16;17,45;28;0,15
707;31;12,5;25;0,15
707;45;9,5;30;0
707;60;34;24;0,15
708;75;7,75;12;0,2
709;21;10;12;0
709;47;9,5;14;0
709;51;53;8;0
710;30;25,89;30;0
710;35;18;40;0
710;64;33,25;8;0
711;5;21,35;20;0
711;7;30;6;0
711;72;34,8;5;0
712;75;7,75;20;0,15
713;24;4,5;10;0,25
713;41;9,65;24;0
714;52;7;6;0,05
714;76;18;60;0
715;7;30;45;0
715;13;6;77;0
715;53;32,8;20;0
715;69;36;9;0
715;76;18;44;0
716;60;34;2;0,15
717;18;62,5;6;0
717;38;263,5;5;0
717;69;36;10;0
718;51;53;16;0
719;37;26;8;0
719;56;38;12;0,15
719;62;49,3;12;0,15
720;19;9,2;12;0
720;49;20;40;0
721;12;38;30;0
721;24;4,5;30;0
721;64;33,25;4;0
722;46;12;9;0
723;52;7;40;0,2
724;29;123,79;14;0
725;17;39;6;0
725;33;2,5;7;0
726;26;31,23;5;0
726;41;9,65;6;0
726;75;7,75;10;0
727;63;43,9;10;0
728;8;40;16;0
728;75;7,75;10;0
729;28;45,6;20;0
730;39;18;30;0
730;47;9,5;30;0
730;51;53;10;0
730;63;43,9;20;0
731;8;40;20;0,15
731;21;10;40;0,15
731;40;18,4;10;0
731;44;19,45;6;0,15
732;7;30;18;0
732;12;38;20;0
732;24;4,5;80;0
732;27;43,9;30;0
732;31;12,5;24;0
732;63;43,9;35;0
733;75;7,75;40;0,2
734;38;263,5;60;0
735;7;30;20;0
735;43;46;9;0
736;13;6;84;0,15
736;57;19,5;15;0
737;16;17,45;55;0
737;24;4,5;20;0
737;36;19;40;0
738;16;17,45;36;0,1
738;18;62,5;8;0,1
738;32;32;35;0,1
739;11;21;30;0
739;20;81;15;0
739;76;18;10;0
739;77;13;15;0
740;7;30;60;0
740;43;46;6;0
740;72;34,8;20;0
741;7;30;60;0
741;62;49,3;40;0,1
742;6;25;40;0
742;11;21;15;0
742;41;9,65;4;0
743;21;10;65;0
743;34;14;60;0,15
743;55;24;65;0,15
743;61;28,5;66;0,15
744;2;19;50;0,2
744;70;15;20;0,2
744;76;18;90;0,2
745;72;34,8;2;0
746;29;123,79;50;0,25
746;41;9,65;35;0,25
747;59;55;18;0,05
748;51;53;20;0
748;60;34;4;0
749;42;14;40;0
750;32;32;50;0
750;46;12;20;0,25
750;52;7;20;0,25
751;24;4,5;12;0
751;61;28,5;7;0
751;74;10;20;0
751;75;7,75;30;0
752;41;9,65;20;0,05
752;51;53;15;0,05
752;77;13;21;0,05
753;4;22;25;0,25
753;24;4,5;30;0,25
753;77;13;30;0
754;7;30;60;0
754;22;21;25;0
754;46;12;25;0
754;55;24;6;0
755;13;6;56;0
755;35;18;15;0,15
755;42;14;24;0,15
755;55;24;40;0
756;1;18;4;0
756;40;18,4;10;0
756;52;7;10;0
757;26;31,23;6;0
757;76;18;6;0
758;1;18;2;0
758;59;55;10;0
759;1;18;8;0
759;29;123,79;2;0,25
760;8;40;30;0
760;29;123,79;10;0
760;42;14;14;0
761;28;45,6;70;0,05
761;34;14;90;0,05
761;71;21,5;21;0
762;24;4,5;12;0
762;36;19;18;0,25
762;60;34;9;0
763;7;30;20;0
763;24;4,5;10;0
764;58;13,25;40;0,05
764;71;21,5;20;0
765;19;9,2;50;0,05
765;60;34;36;0,05
765;71;21,5;60;0,05
766;23;9;10;0
766;42;14;4;0
766;45;9,5;20;0
766;68;12,5;2;0
767;41;9,65;28;0,1
768;30;25,89;15;0
768;77;13;18;0
769;31;12,5;15;0
769;36;19;16;0
770;3;10;25;0
770;59;55;110;0
770;70;15;30;0
771;12;38;20;0
771;18;62,5;10;0
771;56;38;5;0
772;46;12;3;0
772;49;20;2;0
773;10;31;24;0,15
774;2;19;11;0,25
774;20;81;15;0
774;26;31,23;63;0
774;51;53;44;0,25
774;72;34,8;35;0
775;19;9,2;35;0
775;69;36;30;0
776;7;30;4;0
776;43;46;30;0
777;26;31,23;12;0
777;33;2,5;30;0
777;65;21,05;21;0
777;71;21,5;50;0
778;1;18;10;0,1
778;13;6;20;0,1
779;18;62,5;8;0
779;51;53;10;0
780;24;4,5;30;0,25
780;62;49,3;21;0,25
781;55;24;35;0
781;59;55;24;0
782;56;38;20;0
782;63;43,9;12;0
783;2;19;100;0,25
783;5;21,35;70;0
783;29;123,79;60;0,25
783;59;55;100;0,25
784;1;18;45;0
784;13;6;80;0
784;24;4,5;21;0
784;64;33,25;20;0
784;71;21,5;16;0
785;36;19;35;0
785;38;263,5;25;0
785;59;55;30;0
786;53;32,8;70;0,1
786;69;36;36;0,1
787;21;10;15;0,1
787;44;19,45;12;0
787;61;28,5;6;0
788;1;18;10;0
788;35;18;60;0
788;42;14;30;0
788;54;7,45;10;0
789;13;6;7;0
789;59;55;30;0
790;70;15;4;0
791;40;18,4;5;0,2
791;52;7;2;0
791;71;21,5;30;0
792;28;45,6;20;0
792;35;18;24;0
792;49;20;60;0
792;57;19,5;28;0
793;21;10;20;0
794;2;19;30;0,2
794;63;43,9;30;0
795;44;19,45;15;0
795;61;28,5;4;0
796;11;21;10;0
797;62;49,3;12;0
798;33;2,5;15;0
798;51;53;24;0
799;12;38;20;0,05
799;32;32;15;0,05
799;35;18;18;0,05
800;1;18;25;0,25
800;5;21,35;30;0,25
801;68;12,5;42;0
802;2;19;10;0,2
802;12;38;4;0,2
803;76;18;50;0,1
804;24;4,5;10;0,2
805;43;46;30;0,2
805;61;28,5;10;0,2
806;18;62,5;35;0,2
806;32;32;20;0
806;64;33,25;25;0,2
807;33;2,5;10;0
807;67;14;20;0
808;24;4,5;15;0
808;25;14;15;0
808;51;53;20;0
808;57;19,5;20;0
809;7;30;40;0
809;55;24;35;0
809;60;34;50;0
810;70;15;3;0
811;21;10;3;0
811;60;34;21;0
811;61;28,5;4;0
812;13;6;30;0
812;17;39;12;0
812;60;34;35;0
813;60;34;4;0
813;77;13;10;0
814;60;34;15;0
815;53;32,8;10;0,2
815;70;15;12;0,2
816;34;14;30;0
816;40;18,4;40;0,1
816;41;9,65;30;0,1
817;17;39;77;0,1
817;41;9,65;12;0
817;53;32,8;25;0,1
817;55;24;4;0,1
817;68;12,5;55;0
818;30;25,89;4;0,25
818;54;7,45;20;0,25
819;16;17,45;3;0
819;19;9,2;42;0
819;34;14;35;0
820;41;9,65;9;0
821;28;45,6;8;0,15
821;43;46;36;0,15
821;77;13;28;0,15
822;39;18;20;0
823;1;18;40;0,15
823;2;19;20;0,15
823;16;17,45;30;0,15
823;31;12,5;20;0
824;7;30;15;0,05
824;13;6;10;0,05
825;2;19;8;0
825;41;9,65;40;0
825;50;16,25;22;0
825;64;33,25;130;0
826;11;21;10;0
826;24;4,5;20;0
827;16;17,45;14;0,05
828;2;19;10;0,15
828;46;12;30;0,15
828;76;18;2;0,15
829;6;25;20;0,25
829;14;23,25;20;0,25
829;19;9,2;10;0,25
830;2;19;24;0,2
830;3;10;4;0
830;4;22;1;0
830;6;25;1;0,02
830;7;30;1;0,05
830;8;40;2;0,1
830;10;31;1;0
830;12;38;2;0,05
830;13;6;4;0
830;14;23,25;1;0,03
830;16;17,45;2;0,03
830;20;81;1;0,04
830;23;9;2;0
830;32;32;1;0
830;39;18;2;0,05
830;41;9,65;3;0
830;46;12;3;0,02
830;52;7;2;0
830;55;24;2;0
830;60;34;2;0,06
830;64;33,25;2;0,03
830;66;17;1;0
830;73;15;2;0,01
830;75;7,75;4;0
830;77;13;2;0
